timestamp,demanda_ejecutado,programacion_diaria,reprogramacion_diaria
2024-01-21 12:30:00,6720.81604,6602.12821,6683.35146
2024-01-21 13:00:00,6804.38311,6595.2545,6694.29837
2024-01-21 13:30:00,6816.17172,6581.71432,6667.8581
2024-01-21 14:00:00,6852.02684,6574.12678,6657.40474
2024-01-21 14:30:00,6745.82208,6563.24958,6661.15048
2024-01-21 15:00:00,6771.14934,6630.63904,6647.70133
2024-01-21 15:30:00,6790.64947,6550.00379,6639.20098
2024-01-21 16:00:00,6635.30838,6538.93835,6611.4336
2024-01-21 16:30:00,6695.17536,6535.89661,6668.9107
2024-01-21 17:00:00,6633.5478,6477.79228,6569.48659
2024-01-21 17:30:00,6692.51613,6514.79691,6635.23162
2024-01-21 18:00:00,6701.6333,6533.76453,6603.05859
2024-01-21 18:30:00,6794.1847,6712.55857,7008.78323
2024-01-21 19:00:00,7290.05907,7139.64058,6984.02538
2024-01-21 19:30:00,7414.89252,7255.18965,7357.77233
2024-01-21 20:00:00,7317.43005,7271.59437,7340.19962
2024-01-21 20:30:00,7346.85929,7255.60496,7330.78472
2024-01-21 21:00:00,7334.006,7217.4963,7318.367
2024-01-21 21:30:00,7332.90167,7144.3922,7175.44862
2024-01-21 22:00:00,7121.22565,6987.48704,7163.83824
2024-01-21 22:30:00,6921.61708,6878.25312,6899.43316
2024-01-21 23:00:00,6856.98416,6689.02552,6882.47553
2024-01-21 23:30:00,6556.34501,6570.30761,6592.03015
2024-01-22 00:00:00,6438.29105,6342.43307,6580.70826
2024-01-22 00:30:00,6273.47741,6332.95117,6160.93617
2024-01-22 01:00:00,6105.67534,6150.10723,6153.15598
2024-01-22 01:30:00,6083.57629,6136.18385,5953.84666
2024-01-22 02:00:00,6001.50097,6079.19783,5953.35958
2024-01-22 02:30:00,5912.22235,5909.73756,5880.78704
2024-01-22 03:00:00,5791.6321,6005.89342,5881.44731
2024-01-22 03:30:00,5899.25168,5956.27587,5897.35798
2024-01-22 04:00:00,5859.76852,5932.73953,5896.988
2024-01-22 04:30:00,5901.18579,5976.11834,5974.65879
2024-01-22 05:00:00,5939.27518,6069.934,5973.57158
2024-01-22 05:30:00,6062.35789,6065.41067,6044.13824
2024-01-22 06:00:00,6010.59007,6210.7997,6088.82962
2024-01-22 06:30:00,6017.95117,6155.92223,6267.84121
2024-01-22 07:00:00,6222.55631,6362.95069,6358.33396
2024-01-22 07:30:00,6488.32823,6558.17531,6712.73746
2024-01-22 08:00:00,6693.73161,6829.40281,6749.64671
2024-01-22 08:30:00,6961.37027,7082.34243,7054.40452
2024-01-22 09:00:00,7253.594,7212.72692,7077.36121
2024-01-22 09:30:00,7338.32807,7344.13987,7412.50536
2024-01-22 10:00:00,7441.52815,7541.3975,7434.82185
2024-01-22 10:30:00,7649.60811,7669.24772,7607.57278
2024-01-22 11:00:00,7735.41741,7844.08726,7630.75358
2024-01-22 11:30:00,7770.65289,7858.94807,7718.44254
2024-01-22 12:00:00,7799.17388,7804.6066,7731.91272
2024-01-22 12:30:00,7799.89714,7781.12408,7695.35346
2024-01-22 13:00:00,7675.64117,7767.39312,7699.61965
2024-01-22 13:30:00,7640.24645,7696.53359,7617.3852
2024-01-22 14:00:00,7740.34913,7726.39657,7608.42724
2024-01-22 14:30:00,7917.91888,7817.93192,7776.76809
2024-01-22 15:00:00,7896.68153,7828.79012,7765.74037
2024-01-22 15:30:00,7817.57334,7826.42103,7779.04891
2024-01-22 16:00:00,7746.88537,7774.29428,7753.54242
2024-01-22 16:30:00,7711.04931,7708.38607,7648.60733
2024-01-22 17:00:00,7517.71388,7530.89235,7559.41742
2024-01-22 17:30:00,7273.53259,7422.87847,7291.40148
2024-01-22 18:00:00,7087.84184,7294.51967,7255.20508
2024-01-22 18:30:00,7113.99568,7225.63195,7289.29447
2024-01-22 19:00:00,7440.57751,7564.68315,7277.95864
2024-01-22 19:30:00,7470.36881,7666.18641,7528.67894
2024-01-22 20:00:00,7499.88063,7640.5196,7514.78416
2024-01-22 20:30:00,7481.14024,7602.33353,7517.61044
2024-01-22 21:00:00,7456.0616,7560.56058,7507.08541
2024-01-22 21:30:00,7380.31645,7498.55451,7466.47819
2024-01-22 22:00:00,7348.97476,7475.79531,7456.9978
2024-01-22 22:30:00,7297.24872,7326.03028,7289.31795
2024-01-22 23:00:00,7107.59531,7208.98712,7273.21734
2024-01-22 23:30:00,6936.35461,7010.74298,6874.79923
2024-01-23 00:00:00,6738.06727,6842.45002,6865.82095
2024-01-23 00:30:00,6452.398,6572.44292,6629.43325
2024-01-23 01:00:00,6319.331,6416.66938,6622.0385
2024-01-23 01:30:00,6242.163,6339.1662,6423.73649
2024-01-23 02:00:00,6137.981,6237.08856,6421.61457
2024-01-23 02:30:00,6026.251,6183.35824,6336.14744
2024-01-23 03:00:00,6153.254,6151.44389,6334.80805
2024-01-23 03:30:00,6076.167,6178.20518,6297.27292
2024-01-23 04:00:00,5989.065,6137.64334,6295.84971
2024-01-23 04:30:00,6127.009,6182.09167,6345.69007
2024-01-23 05:00:00,6197.718,6241.20475,6342.93412
2024-01-23 05:30:00,6215.207,6222.96353,6387.11863
2024-01-23 06:00:00,6122.238,6232.74924,6428.19375
2024-01-23 06:30:00,6204.743,6323.61765,6445.94555
2024-01-23 07:00:00,6278.431,6457.16406,6538.40762
2024-01-23 07:30:00,6605.589,6654.20399,6856.62473
2024-01-23 08:00:00,6670.121,6911.05309,6892.85703
2024-01-23 08:30:00,6997.566,7140.41562,7288.1977
2024-01-23 09:00:00,7199.319,7295.94326,7311.20042
2024-01-23 09:30:00,7378.86,7338.10094,7615.37134
2024-01-23 10:00:00,7549.187,7537.33949,7638.06812
2024-01-23 10:30:00,7572.52,7618.37321,7789.36371
2024-01-23 11:00:00,7740.244,7678.58608,7815.89171
2024-01-23 11:30:00,7712.577,7797.0838,7869.40211
2024-01-23 12:00:00,7757.518,7808.68125,7882.587
2024-01-23 12:30:00,7710.38,7756.52487,7827.92167
2024-01-23 13:00:00,7630.243,7757.33562,7834.80535
2024-01-23 13:30:00,7634.329,7718.64701,7734.88964
2024-01-23 14:00:00,7671.898,7653.11933,7726.53184
2024-01-23 14:30:00,7780.471,7752.71074,7846.02157
2024-01-23 15:00:00,7480.185,7803.42614,7838.50336
2024-01-23 15:30:00,7579.653,7768.2481,7833.47731
2024-01-23 16:00:00,7661.941,7720.12847,7813.46624
2024-01-23 16:30:00,7687.824,7657.27456,7724.06211
2024-01-23 17:00:00,7426.862,7435.80479,7642.41009
2024-01-23 17:30:00,7227.314,7335.03618,7404.81549
2024-01-23 18:00:00,6959.139,7131.54529,7373.16212
2024-01-23 18:30:00,6980.935,7204.41365,7405.65231
2024-01-23 19:00:00,7346.979,7466.63953,7388.95585
2024-01-23 19:30:00,7410.935,7544.78517,7602.08159
2024-01-23 20:00:00,7391.138,7537.01302,7587.35725
2024-01-23 20:30:00,7342.728,7512.2048,7515.79459
2024-01-23 21:00:00,7337.704,7475.95899,7506.88704
2024-01-23 21:30:00,7259.495,7470.33238,7432.40171
2024-01-23 22:00:00,7164.814,7395.19752,7424.32101
2024-01-23 22:30:00,7269.36,7318.57919,7288.36119
2024-01-23 23:00:00,6912.314,7160.1553,7273.73449
2024-01-23 23:30:00,6764.647,7025.68556,6957.63825
2024-01-24 00:00:00,6630.125,6871.18836,6949.14508
2024-01-24 00:30:00,6671.10928,6527.54747,6621.69824
2024-01-24 01:00:00,6393.05359,6410.9551,6615.80615
2024-01-24 01:30:00,6371.62618,6345.8673,6416.6031
2024-01-24 02:00:00,6319.58379,6230.4768,6413.72694
2024-01-24 02:30:00,6187.61058,6178.85996,6317.91796
2024-01-24 03:00:00,6128.83028,6177.32918,6316.51113
2024-01-24 03:30:00,6222.13185,6165.47967,6283.67431
2024-01-24 04:00:00,6184.97473,6110.41151,6281.85513
2024-01-24 04:30:00,6257.67282,6176.52244,6328.59454
2024-01-24 05:00:00,6207.39006,6282.98254,6327.00666
2024-01-24 05:30:00,6379.07835,6281.25325,6382.09611
2024-01-24 06:00:00,6360.2317,6297.87028,6417.10403
2024-01-24 06:30:00,6341.38843,6296.74817,6458.42784
2024-01-24 07:00:00,6567.7803,6311.97447,6540.16997
2024-01-24 07:30:00,6774.89518,6645.44175,6864.92043
2024-01-24 08:00:00,6902.38092,6879.20871,6905.64297
2024-01-24 08:30:00,7230.19063,7117.46616,7301.62292
2024-01-24 09:00:00,7402.35555,7295.216,7330.34416
2024-01-24 09:30:00,7567.42383,7352.99632,7595.45696
2024-01-24 10:00:00,7750.16044,7483.7181,7624.83143
2024-01-24 10:30:00,7818.47682,7587.87178,7769.00868
2024-01-24 11:00:00,7753.38506,7687.43254,7799.64144
2024-01-24 11:30:00,7945.27278,7776.0526,7881.35209
2024-01-24 12:00:00,7928.50848,7775.67222,7900.22399
2024-01-24 12:30:00,7777.88381,7752.47765,7825.56375
2024-01-24 13:00:00,7711.93848,7722.87478,7833.46986
2024-01-24 13:30:00,7771.19197,7688.06736,7738.1011
2024-01-24 14:00:00,7735.37509,7644.65812,7726.99257
2024-01-24 14:30:00,7774.76725,7774.80477,7856.19228
2024-01-24 15:00:00,7925.4035,7809.80254,7840.05359
2024-01-24 15:30:00,7912.46127,7756.61638,7847.74619
2024-01-24 16:00:00,7896.98394,7643.36942,7813.96652
2024-01-24 16:30:00,7833.54061,7598.02537,7743.91993
2024-01-24 17:00:00,7554.2786,7486.38219,7651.85791
2024-01-24 17:30:00,7359.40395,7309.21339,7409.51212
2024-01-24 18:00:00,7245.04196,7175.9256,7368.16889
2024-01-24 18:30:00,7327.56798,7204.15314,7372.16851
2024-01-24 19:00:00,7666.82624,7457.86864,7357.37765
2024-01-24 19:30:00,7690.95927,7536.93651,7582.96568
2024-01-24 20:00:00,7649.21958,7516.86586,7568.42463
2024-01-24 20:30:00,7577.32906,7504.11234,7572.43253
2024-01-24 21:00:00,7528.95173,7466.67122,7560.98343
2024-01-24 21:30:00,7443.17022,7461.70898,7461.84217
2024-01-24 22:00:00,7332.75089,7404.01823,7452.06316
2024-01-24 22:30:00,7422.97425,7321.24698,7264.69384
2024-01-24 23:00:00,7078.22954,7111.03127,7249.17929
2024-01-24 23:30:00,6981.42681,6987.54818,6972.04757
2024-01-25 00:00:00,6852.00988,6877.04414,6962.40948
2024-01-25 00:30:00,6619.813,6588.74639,6621.69219
2024-01-25 01:00:00,6526.476,6464.00422,6616.05243
2024-01-25 01:30:00,6412.348,6398.49467,6429.91079
2024-01-25 02:00:00,6357.422,6334.9444,6430.43166
2024-01-25 02:30:00,6223.992,6223.70945,6346.747
2024-01-25 03:00:00,6178.453,6195.04347,6348.57983
2024-01-25 03:30:00,6203.732,6232.46883,6309.00024
2024-01-25 04:00:00,6185.376,6197.51798,6309.89294
2024-01-25 04:30:00,6256.759,6259.76588,6349.84
2024-01-25 05:00:00,6324.233,6331.20306,6348.64682
2024-01-25 05:30:00,6277.005,6334.68574,6366.34506
2024-01-25 06:00:00,6357.773,6296.48321,6406.86196
2024-01-25 06:30:00,6356.939,6370.74604,6462.17044
2024-01-25 07:00:00,6250.64,6520.17092,6549.21506
2024-01-25 07:30:00,6665.34,6831.99594,6865.8574
2024-01-25 08:00:00,6881.508,7009.98595,6900.04627
2024-01-25 08:30:00,7148.361,7193.90368,7308.42994
2024-01-25 09:00:00,7299.106,7445.7244,7333.35767
2024-01-25 09:30:00,7431.698,7632.15145,7591.99107
2024-01-25 10:00:00,7594.584,7786.79011,7614.92664
2024-01-25 10:30:00,7643.776,7794.51424,7765.88799
2024-01-25 11:00:00,7674.091,7949.18778,7789.92122
2024-01-25 11:30:00,7758.681,7959.11025,7867.8035
2024-01-25 12:00:00,7675.563,7983.85699,7882.8541
2024-01-25 12:30:00,7691.488,7950.04099,7802.56934
2024-01-25 13:00:00,7514.191,7907.18082,7811.39123
2024-01-25 13:30:00,7681.577,7886.37931,7697.35519
2024-01-25 14:00:00,7790.058,7853.37106,7692.65578
2024-01-25 14:30:00,7785.136,7976.97787,7845.40876
2024-01-25 15:00:00,7855.212,7994.2345,7834.29509
2024-01-25 15:30:00,7893.79,7990.69598,7821.89491
2024-01-25 16:00:00,7819.487,7924.41556,7794.00257
2024-01-25 16:30:00,7710.471,7850.35554,7699.51848
2024-01-25 17:00:00,7519.875,7707.83202,7604.74037
2024-01-25 17:30:00,7357.964,7438.70271,7352.96818
2024-01-25 18:00:00,7229.93,7243.2763,7311.50892
2024-01-25 18:30:00,7175.102,7265.75415,7362.57466
2024-01-25 19:00:00,7474.478,7566.68455,7352.4968
2024-01-25 19:30:00,7565.749,7628.31192,7583.02315
2024-01-25 20:00:00,7552.615,7633.11009,7562.03338
2024-01-25 20:30:00,7515.78,7591.66981,7551.63922
2024-01-25 21:00:00,7515.869,7567.96486,7533.74737
2024-01-25 21:30:00,7439.601,7532.44267,7418.84698
2024-01-25 22:00:00,7333.782,7468.54784,7406.96374
2024-01-25 22:30:00,7232.179,7415.34376,7263.89254
2024-01-25 23:00:00,7063.438,7217.31997,7261.64611
2024-01-25 23:30:00,6926.324,7077.96374,6987.73789
2024-01-26 00:00:00,6761.655,6917.9351,6991.23131
2024-01-26 00:30:00,6695.20994,6716.73517,6649.47461
2024-01-26 01:00:00,6620.56185,6629.46412,6651.77681
2024-01-26 01:30:00,6498.78698,6522.80148,6452.98314
2024-01-26 02:00:00,6517.60524,6457.41313,6448.20856
2024-01-26 02:30:00,6453.11931,6343.80228,6356.1877
2024-01-26 03:00:00,6473.64097,6319.61452,6353.14514
2024-01-26 03:30:00,6458.03796,6351.00316,6325.66226
2024-01-26 04:00:00,6465.2972,6307.5714,6322.39059
2024-01-26 04:30:00,6361.57752,6351.15975,6337.93062
2024-01-26 05:00:00,6543.84114,6420.15165,6333.36879
2024-01-26 05:30:00,6586.83045,6427.3256,6361.59056
2024-01-26 06:00:00,6517.69799,6427.91448,6397.18592
2024-01-26 06:30:00,6669.41925,6435.81002,6483.44618
2024-01-26 07:00:00,6618.89773,6547.76983,6596.25935
2024-01-26 07:30:00,7057.97309,6787.7984,6906.00579
2024-01-26 08:00:00,7239.31215,6958.06209,6946.0277
2024-01-26 08:30:00,7444.1207,7206.75281,7345.20478
2024-01-26 09:00:00,7667.07337,7442.58288,7368.9821
2024-01-26 09:30:00,7836.70255,7595.38546,7592.32414
2024-01-26 10:00:00,7924.71985,7772.887,7617.17737
2024-01-26 10:30:00,7908.398,7851.1729,7760.89406
2024-01-26 11:00:00,8086.39198,7889.44491,7791.91226
2024-01-26 11:30:00,8208.30185,7945.40566,7868.86386
2024-01-26 12:00:00,8172.13899,7946.31646,7891.85079
2024-01-26 12:30:00,8033.87494,7850.83399,7812.82768
2024-01-26 13:00:00,8060.39386,7789.44076,7827.92754
2024-01-26 13:30:00,7977.39572,7786.44146,7736.04777
2024-01-26 14:00:00,7962.10402,7775.0116,7732.64981
2024-01-26 14:30:00,8087.8739,7883.95811,7850.50903
2024-01-26 15:00:00,8128.82263,7934.48129,7842.93984
2024-01-26 15:30:00,8191.68166,7923.03933,7826.65071
2024-01-26 16:00:00,8115.34452,7893.43185,7801.46283
2024-01-26 16:30:00,7901.6793,7832.17055,7715.02952
2024-01-26 17:00:00,7831.53875,7622.36672,7608.36367
2024-01-26 17:30:00,7508.5179,7408.25779,7402.16819
2024-01-26 18:00:00,7369.83799,7272.90035,7347.27848
2024-01-26 18:30:00,7406.83307,7346.70985,7347.95825
2024-01-26 19:00:00,7682.04411,7652.3643,7330.7578
2024-01-26 19:30:00,7757.14399,7703.87363,7559.69606
2024-01-26 20:00:00,7720.94824,7661.35563,7552.14977
2024-01-26 20:30:00,7710.97303,7598.7658,7566.32498
2024-01-26 21:00:00,7691.91789,7525.5412,7560.7122
2024-01-26 21:30:00,7599.87722,7515.38926,7384.05175
2024-01-26 22:00:00,7504.96071,7426.56385,7378.20519
2024-01-26 22:30:00,7478.97137,7415.75714,7214.77277
2024-01-26 23:00:00,7326.74364,7166.78941,7198.39669
2024-01-26 23:30:00,7065.47782,7066.27335,6949.2228
2024-01-27 00:00:00,6937.93269,6976.59659,6937.9287
2024-01-27 00:30:00,6884.90216,6810.80945,6747.12958
2024-01-27 01:00:00,6657.47619,6741.36797,6734.32384
2024-01-27 01:30:00,6530.7367,6631.26047,6530.58879
2024-01-27 02:00:00,6611.22102,6509.39204,6517.36158
2024-01-27 02:30:00,6559.30136,6460.60591,6412.05747
2024-01-27 03:00:00,6486.9469,6421.76691,6408.757
2024-01-27 03:30:00,6379.19095,6436.53149,6367.87476
2024-01-27 04:00:00,6488.52315,6477.47961,6358.43045
2024-01-27 04:30:00,6398.74823,6475.01462,6384.95906
2024-01-27 05:00:00,6441.14366,6486.72271,6390.37259
2024-01-27 05:30:00,6594.47435,6539.07314,6360.1901
2024-01-27 06:00:00,6589.24749,6455.55721,6405.51004
2024-01-27 06:30:00,6385.3788,6479.94706,6305.43933
2024-01-27 07:00:00,6535.23513,6552.44942,6429.58046
2024-01-27 07:30:00,6683.79166,6747.92841,6666.53032
2024-01-27 08:00:00,7013.57727,6938.07441,6703.67414
2024-01-27 08:30:00,7235.79101,7133.1121,7194.40823
2024-01-27 09:00:00,7402.02386,7331.90386,7213.08344
2024-01-27 09:30:00,7562.98148,7508.20483,7560.53663
2024-01-27 10:00:00,7516.32165,7543.36059,7573.92351
2024-01-27 10:30:00,7576.4199,7716.67094,7731.06834
2024-01-27 11:00:00,7653.45433,7792.83523,7759.12431
2024-01-27 11:30:00,7725.96706,7835.55675,7810.70334
2024-01-27 12:00:00,7698.24528,7819.6211,7824.49814
2024-01-27 12:30:00,7747.48883,7753.55449,7738.72459
2024-01-27 13:00:00,7657.1543,7682.04258,7749.10862
2024-01-27 13:30:00,7536.85601,7661.41227,7631.46265
2024-01-27 14:00:00,7532.70592,7568.45302,7629.45049
2024-01-27 14:30:00,7571.33448,7637.46347,7597.63018
2024-01-27 15:00:00,7435.3142,7568.99698,7596.01259
2024-01-27 15:30:00,7511.65628,7355.25664,7443.01004
2024-01-27 16:00:00,7501.89637,7343.06865,7418.14775
2024-01-27 16:30:00,7370.3483,7273.3232,7369.5491
2024-01-27 17:00:00,7310.5117,7146.77786,7243.81344
2024-01-27 17:30:00,7298.01565,7063.38235,7151.86799
2024-01-27 18:00:00,7255.36062,7010.17779,7113.91967
2024-01-27 18:30:00,7157.41376,7168.53592,7298.37553
2024-01-27 19:00:00,7472.69797,7506.89267,7297.54663
2024-01-27 19:30:00,7573.52355,7563.60752,7548.71379
2024-01-27 20:00:00,7580.76974,7554.20162,7536.36575
2024-01-27 20:30:00,7566.8787,7514.09344,7602.44738
2024-01-27 21:00:00,7482.24275,7502.57309,7584.2642
2024-01-27 21:30:00,7430.01551,7463.74881,7554.97473
2024-01-27 22:00:00,7446.41711,7448.25157,7549.71921
2024-01-27 22:30:00,7411.02739,7435.36848,7390.39989
2024-01-27 23:00:00,7205.34997,7235.6276,7370.73109
2024-01-27 23:30:00,7102.6463,7081.79926,7103.31612
2024-01-28 00:00:00,6977.85848,6905.99465,7089.19729
2024-01-28 00:30:00,6716.8253,6814.94067,6715.6542
2024-01-28 01:00:00,6736.05577,6709.9085,6704.75339
2024-01-28 01:30:00,6565.22094,6598.03146,6491.04193
2024-01-28 02:00:00,6420.52897,6519.49949,6481.51568
2024-01-28 02:30:00,6453.95965,6421.20011,6360.11651
2024-01-28 03:00:00,6411.29579,6362.97287,6360.69883
2024-01-28 03:30:00,6273.16459,6325.48884,6279.06083
2024-01-28 04:00:00,6361.20302,6317.67895,6271.88054
2024-01-28 04:30:00,6324.46478,6306.17677,6249.55491
2024-01-28 05:00:00,6231.61463,6281.73774,6254.15048
2024-01-28 05:30:00,6341.07316,6292.87452,6153.19888
2024-01-28 06:00:00,6241.36764,6147.21277,6189.52829
2024-01-28 06:30:00,6015.67066,6071.84429,5961.16829
2024-01-28 07:00:00,5943.01938,6048.42233,6073.24962
2024-01-28 07:30:00,5998.05672,6133.27162,6125.7845
2024-01-28 08:00:00,6110.53832,6230.23223,6167.08527
2024-01-28 08:30:00,6347.48348,6374.16619,6388.40038
2024-01-28 09:00:00,6401.23407,6520.4886,6412.20422
2024-01-28 09:30:00,6532.11373,6638.58179,6616.54632
2024-01-28 10:00:00,6673.62724,6721.08363,6633.28202
2024-01-28 10:30:00,6722.87787,6792.55959,6753.80426
2024-01-28 11:00:00,6783.54467,6867.36597,6783.75808
2024-01-28 11:30:00,6786.23568,6926.07289,6857.99451
2024-01-28 12:00:00,6930.76118,6938.41708,6873.0294
2024-01-28 12:30:00,6820.09874,6958.14058,6880.39444
2024-01-28 13:00:00,6892.95388,6942.44618,6890.97898
2024-01-28 13:30:00,6936.90771,6939.24604,6860.31208
2024-01-28 14:00:00,6945.85039,6921.16205,6857.03831
2024-01-28 14:30:00,6902.74912,6877.13446,6881.96433
2024-01-28 15:00:00,6838.84151,6857.53995,6875.37663
2024-01-28 15:30:00,6813.47583,6784.74318,6802.60356
2024-01-28 16:00:00,6870.17373,6757.2673,6777.42305
2024-01-28 16:30:00,6818.66893,6749.54834,6803.88172
2024-01-28 17:00:00,6822.16046,6707.93215,6688.81957
2024-01-28 17:30:00,6801.73155,6740.22667,6793.47391
2024-01-28 18:00:00,6862.53913,6754.42627,6760.08717
2024-01-28 18:30:00,6938.46539,6914.33385,7122.04047
2024-01-28 19:00:00,7280.53921,7295.86473,7121.28263
2024-01-28 19:30:00,7549.59181,7432.5135,7421.48928
2024-01-28 20:00:00,7555.46998,7478.67116,7410.71492
2024-01-28 20:30:00,7611.09263,7470.07298,7405.71021
2024-01-28 21:00:00,7653.82016,7415.77508,7388.49393
2024-01-28 21:30:00,7533.0091,7342.49369,7266.7453
2024-01-28 22:00:00,7396.72748,7218.90398,7261.10699
2024-01-28 22:30:00,7195.61309,7071.29219,6975.82454
2024-01-28 23:00:00,6856.68686,6902.46566,6958.04547
2024-01-28 23:30:00,6809.96546,6721.333,6659.2187
2024-01-29 00:00:00,6703.64984,6535.74387,6647.13974
2024-01-29 00:30:00,6556.54601,6177.3199,6291.15648
2024-01-29 01:00:00,6319.00991,6079.66678,6282.24156
2024-01-29 01:30:00,6275.86387,6004.50763,6128.24152
2024-01-29 02:00:00,6142.70831,5927.81798,6119.07708
2024-01-29 02:30:00,6133.18915,5886.21652,6069.77192
2024-01-29 03:00:00,6105.96311,5904.18926,6070.27204
2024-01-29 03:30:00,6082.94395,5825.55193,6018.6076
2024-01-29 04:00:00,6167.28492,5817.97711,6010.96162
2024-01-29 04:30:00,6178.227,5855.80122,6055.07317
2024-01-29 05:00:00,6131.79841,5883.19028,6061.09956
2024-01-29 05:30:00,6260.635,5955.18397,6132.30951
2024-01-29 06:00:00,6212.55889,5993.85106,6178.5702
2024-01-29 06:30:00,6248.03528,6116.01152,6314.90707
2024-01-29 07:00:00,6365.38869,6252.55193,6416.48754
2024-01-29 07:30:00,6677.18196,6533.7888,6741.26184
2024-01-29 08:00:00,7004.95964,6718.67224,6786.11089
2024-01-29 08:30:00,7368.08803,6960.54539,7068.61042
2024-01-29 09:00:00,7464.54853,7101.75856,7087.93004
2024-01-29 09:30:00,7747.32103,7358.59251,7473.92532
2024-01-29 10:00:00,7781.21293,7500.98323,7489.52473
2024-01-29 10:30:00,7772.15993,7617.47423,7672.47036
2024-01-29 11:00:00,7899.52484,7683.55597,7700.27365
2024-01-29 11:30:00,7987.94334,7749.45097,7787.64934
2024-01-29 12:00:00,8076.14553,7780.43246,7801.79315
2024-01-29 12:30:00,8038.9053,7771.36875,7766.84208
2024-01-29 13:00:00,7889.73893,7667.34456,7775.47026
2024-01-29 13:30:00,7950.22454,7626.95712,7723.71255
2024-01-29 14:00:00,7909.17018,7757.90618,7723.93355
2024-01-29 14:30:00,8072.75719,7870.75072,7831.31574
2024-01-29 15:00:00,8106.84053,7878.1301,7829.40572
2024-01-29 15:30:00,8020.29529,7812.79286,7823.32759
2024-01-29 16:00:00,8037.5704,7742.46531,7804.60103
2024-01-29 16:30:00,8021.09279,7693.01007,7718.59791
2024-01-29 17:00:00,7624.80606,7527.38966,7615.10078
2024-01-29 17:30:00,7424.26182,7308.38599,7275.9074
2024-01-29 18:00:00,7228.64277,7142.25416,7225.91155
2024-01-29 18:30:00,7388.48681,7090.40796,7275.87746
2024-01-29 19:00:00,7627.02529,7460.38883,7275.46506
2024-01-29 19:30:00,7661.29301,7526.0526,7502.42991
2024-01-29 20:00:00,7708.48927,7527.3877,7492.5195
2024-01-29 20:30:00,7616.22705,7478.54473,7457.94183
2024-01-29 21:00:00,7536.79512,7467.01817,7440.4679
2024-01-29 21:30:00,7579.39997,7372.11548,7414.97308
2024-01-29 22:00:00,7533.92617,7329.42214,7408.48104
2024-01-29 22:30:00,7608.6773,7253.70038,7251.46445
2024-01-29 23:00:00,7279.96286,7081.27804,7230.09123
2024-01-29 23:30:00,7083.78711,6847.37841,6815.40757
2024-01-30 00:00:00,6952.15203,6596.4741,6800.51065
2024-01-30 00:30:00,6635.63705,6744.98481,6588.14302
2024-01-30 01:00:00,6625.9323,6646.43647,6577.6806
2024-01-30 01:30:00,6538.53715,6533.21418,6375.06912
2024-01-30 02:00:00,6469.90806,6458.31635,6367.15649
2024-01-30 02:30:00,6468.43558,6398.82226,6270.50538
2024-01-30 03:00:00,6315.6471,6394.64085,6272.82513
2024-01-30 03:30:00,6294.54066,6380.51493,6250.34333
2024-01-30 04:00:00,6381.06113,6351.60866,6244.67904
2024-01-30 04:30:00,6351.80418,6375.56164,6290.19497
2024-01-30 05:00:00,6392.09152,6403.05937,6295.51175
2024-01-30 05:30:00,6535.57905,6476.4919,6363.63583
2024-01-30 06:00:00,6581.06112,6487.936,6406.77901
2024-01-30 06:30:00,6557.20945,6509.15203,6400.30196
2024-01-30 07:00:00,6610.50735,6593.58129,6504.32587
2024-01-30 07:30:00,6871.23729,6883.75603,6838.70309
2024-01-30 08:00:00,7112.55049,7081.5146,6884.15069
2024-01-30 08:30:00,7476.54603,7342.85164,7245.74158
2024-01-30 09:00:00,7623.60511,7520.48024,7264.21654
2024-01-30 09:30:00,7819.92899,7660.08704,7600.94344
2024-01-30 10:00:00,7964.22058,7774.85826,7614.92815
2024-01-30 10:30:00,8010.62037,7869.78196,7866.0183
2024-01-30 11:00:00,8023.74777,7937.03341,7895.35125
2024-01-30 11:30:00,8196.65022,8022.91333,7992.65262
2024-01-30 12:00:00,8087.69213,8064.49931,8005.56306
2024-01-30 12:30:00,7998.08721,7994.56887,7944.59176
2024-01-30 13:00:00,7977.68482,7956.47427,7955.57099
2024-01-30 13:30:00,7987.71918,7892.51016,7838.24202
2024-01-30 14:00:00,7948.78664,7927.41699,7840.07776
2024-01-30 14:30:00,8099.07442,8021.8111,7984.36766
2024-01-30 15:00:00,8082.27353,8029.97235,7983.0798
2024-01-30 15:30:00,8090.75468,8021.11682,7964.02724
2024-01-30 16:00:00,8064.18176,7988.48239,7943.86399
2024-01-30 16:30:00,7855.88893,7950.48692,7860.85093
2024-01-30 17:00:00,7531.85546,7799.49012,7753.86885
2024-01-30 17:30:00,7394.09488,7662.66083,7389.37695
2024-01-30 18:00:00,7324.58465,7431.56656,7335.9946
2024-01-30 18:30:00,7459.1194,7323.43348,7451.47833
2024-01-30 19:00:00,7657.74659,7588.66919,7449.35901
2024-01-30 19:30:00,7657.85387,7699.03291,7676.79995
2024-01-30 20:00:00,7666.05509,7689.56121,7665.17956
2024-01-30 20:30:00,7649.43424,7636.94172,7607.80148
2024-01-30 21:00:00,7602.55094,7605.34063,7589.69974
2024-01-30 21:30:00,7590.17867,7559.65723,7585.9907
2024-01-30 22:00:00,7532.58188,7498.58465,7579.83438
2024-01-30 22:30:00,7437.97777,7442.58334,7470.65149
2024-01-30 23:00:00,7265.10723,7246.79319,7449.65371
