timestamp,A,B,C,D,E,F,G
2023-11-02 05:00:00,5984.291389999996,5697.15331,,,,,
2023-11-02 05:30:00,6087.031769999999,5814.35962,,,,,
2023-11-02 06:00:00,6093.204739999998,5846.7863,,,,,
2023-11-02 06:30:00,6282.674789999997,6057.48849,,,,,
2023-11-02 07:00:00,6373.637629999999,6170.90652,,,,,
2023-11-02 07:30:00,6509.6934999999985,6326.26801,,,,,
2023-11-02 08:00:00,6558.653039999999,6473.2619,,,,,
2023-11-02 08:30:00,6865.813209999998,6726.53528,,,,,
2023-11-02 09:00:00,6980.65896,6916.83454,,,,,
2023-11-02 09:30:00,7114.582689999994,7044.68845,,,,,
2023-11-02 10:00:00,7156.202999999999,7093.77745,,,,,
2023-11-02 10:30:00,7242.138409999999,7182.26065,,,,,
2023-11-02 11:00:00,7309.452899999997,7249.45174,,,,,
2023-11-02 11:30:00,7359.237219999997,7296.87302,,,,,
2023-11-02 12:00:00,7365.549449999998,7306.10137,,,,,
2023-11-02 12:30:00,7266.361839999996,7207.73309,,,,,
2023-11-02 13:00:00,7205.371929999998,7144.86275,6942.038760000001,,,,
2023-11-02 13:30:00,7162.091960000002,7099.90471,6894.790720000003,,,,
2023-11-02 14:00:00,7183.669,7122.12126,6924.3099,,,,
2023-11-02 14:30:00,7282.417989999999,7219.46641,7006.56714,,,,
2023-11-02 15:00:00,7296.889790000001,7232.34152,7023.072240000001,,,,
2023-11-02 15:30:00,7304.43686,7242.10101,7030.136590000001,,,,
2023-11-02 16:00:00,7258.304479999996,7197.81313,6985.9658299999965,,,,
2023-11-02 16:30:00,7157.22678,7098.11135,6881.549469999999,,,,
2023-11-02 17:00:00,7009.624899999998,6951.91922,6737.55235,,,,
2023-11-02 17:30:00,6973.470849999998,6916.27646,6708.6004699999985,,,,
2023-11-02 18:00:00,6924.861169999998,6862.59278,6663.25483,,,,
2023-11-02 18:30:00,7140.75835,7068.255,6882.5595,,,,
2023-11-02 19:00:00,7184.25297,7112.63035,6927.48383,,,,
2023-11-02 19:30:00,7193.891779999998,7123.26334,6930.671490000001,,,,
2023-11-02 20:00:00,7220.750119999998,7149.50904,6955.83832,,,,
2023-11-02 20:30:00,7204.711279999999,7131.41019,6925.499459999999,,,,
2023-11-02 21:00:00,7201.643229999999,7133.03171,6920.40572,,,,
2023-11-02 21:30:00,7250.619759999999,7182.18593,6950.8218799999995,,,,
2023-11-02 22:00:00,7233.818339999999,7158.62959,6918.83233,,,,
2023-11-02 22:30:00,7100.390759999997,7024.59709,6768.508489999997,,,,
2023-11-02 23:00:00,6930.097589999997,6853.06174,6587.571119999999,,,,
2023-11-02 23:30:00,6764.739189999998,6690.5731,6416.83833,,,,
2023-11-03 00:00:00,6620.516379999997,6547.9599,6265.740309999997,,,,
2023-11-03 00:30:00,6169.817660000001,,,,,,
2023-11-03 01:00:00,6107.918460000002,,,,,,
2023-11-03 01:30:00,6020.9367900000025,,,,,,
2023-11-03 02:00:00,5950.108950000003,,,,,,
2023-11-03 02:30:00,5910.344970000001,,,,,,
2023-11-03 03:00:00,5900.85755,,,,,,
2023-11-03 03:30:00,5923.520250000002,,,,,,
2023-11-03 04:00:00,5953.266240000003,,,,,,
2023-11-03 04:30:00,6060.573970000002,,,,,,
2023-11-03 05:00:00,6162.337400000003,,,,,,
2023-11-03 05:30:00,6296.68726,,,,,,
2023-11-03 06:00:00,6331.898160000001,,,,,,
2023-11-03 06:30:00,6479.011870000001,,,,,,
2023-11-03 07:00:00,6577.341380000002,,,,,,
2023-11-03 07:30:00,6716.196760000001,,,,,,
2023-11-03 08:00:00,6843.451550000001,,,,,,
2023-11-03 08:30:00,6982.28768,,,,,,
2023-11-03 09:00:00,7063.051270000002,,,,,,
2023-11-03 09:30:00,7146.394180000003,,,,,,
2023-11-03 10:00:00,7281.9926300000025,,,,,,
2023-11-03 10:30:00,7354.242930000002,,,,,,
2023-11-03 11:00:00,7376.067710000003,7374.82037,,,,,
2023-11-03 11:30:00,7432.701370000005,7429.737080000001,,,,,
2023-11-03 12:00:00,7399.021810000003,7402.042810000001,,,,,
2023-11-03 12:30:00,7351.758700000001,7353.39364,,,,,
2023-11-03 13:00:00,7257.110410000001,7259.508320000001,,,,,
2023-11-03 13:30:00,7188.932430000003,7187.548930000002,,,,,
2023-11-03 14:00:00,7302.338790000004,7276.295690000004,,,,,
2023-11-03 14:30:00,7341.44236,7347.37477,,,,,
2023-11-03 15:00:00,7403.926700000004,7403.28642,7400.345339999999,,,,
2023-11-03 15:30:00,7426.517520000001,7423.810210000001,7422.635360000002,,,,
2023-11-03 16:00:00,7318.43887,7316.717470000002,7315.1152200000015,,,,
2023-11-03 16:30:00,7256.16792,7250.990519999999,7252.23115,,,,
2023-11-03 17:00:00,7142.067350000001,7131.34932,7127.4455,,,,
2023-11-03 17:30:00,7077.9969200000005,7066.999300000002,7062.834190000001,,,,
2023-11-03 18:00:00,7073.525190000002,7059.6218400000025,7055.377530000001,,,,
2023-11-03 18:30:00,7251.013890000002,7243.82404,7236.60254,,,,
2023-11-03 19:00:00,7240.319800000006,7233.149440000001,7223.28318,,,,
2023-11-03 19:30:00,7206.052270000002,7194.88189,7192.203740000001,,,,
2023-11-03 20:00:00,7218.281450000002,7212.565620000003,7204.64257,,,,
2023-11-03 20:30:00,7185.56404,7179.098729999998,7171.705029999999,,,,
2023-11-03 21:00:00,7161.32308,7153.51354,7146.8853500000005,,,,
2023-11-03 21:30:00,7142.497930000001,7134.49337,7131.226820000002,,,,
2023-11-03 22:00:00,7106.141490000003,7103.790720000003,7093.299549999998,,,,
2023-11-03 22:30:00,7013.606550000002,7010.027840000001,6998.78233,,,,
2023-11-03 23:00:00,6870.960500000001,6869.863410000003,6857.75924,,,,
2023-11-03 23:30:00,6674.4435900000035,6672.072300000001,6662.062760000002,,,,
2023-11-04 00:00:00,6513.458760000003,6511.116090000001,6503.381260000001,,,,
2023-11-04 00:30:00,6399.011719999997,,,,,,
2023-11-04 01:00:00,6290.433339999999,,,,,,
2023-11-04 01:30:00,6190.616769999997,,,,,,
2023-11-04 02:00:00,6122.831649999998,,,,,,
2023-11-04 02:30:00,6114.635159999996,,,,,,
2023-11-04 03:00:00,6094.727799999997,,,,,,
2023-11-04 03:30:00,6064.7423199999985,,,,,,
2023-11-04 04:00:00,6066.007229999998,,,,,,
2023-11-04 04:30:00,6112.643759999997,,,,,,
2023-11-04 05:00:00,6143.312639999996,,,,,,
2023-11-04 05:30:00,6185.294019999998,,,,,,
2023-11-04 06:00:00,6095.425579999997,,,,,,
2023-11-04 06:30:00,6109.689709999998,,,,,,
2023-11-04 07:00:00,6134.998779999999,,,,,,
2023-11-04 07:30:00,6289.727849999996,,,,,,
2023-11-04 08:00:00,6486.861169999999,,,,,,
2023-11-04 08:30:00,6711.571749999998,,,,,,
2023-11-04 09:00:00,6989.1294,,,,,,
2023-11-04 09:30:00,7087.394149999997,,,,,,
2023-11-04 10:00:00,7162.504949999997,,,,,,
2023-11-04 10:30:00,7229.590959999998,,,,,,
2023-11-04 11:00:00,7265.001819999998,,,,,,
2023-11-04 11:30:00,7307.145339999998,,,,,,
2023-11-04 12:00:00,7270.968639999997,,,,,,
2023-11-04 12:30:00,7237.128619999998,7000.240549999998,,,,,
2023-11-04 13:00:00,7163.826189999999,6926.110479999997,,,,,
2023-11-04 13:30:00,7073.289119999999,6834.99165,,,,,
2023-11-04 14:00:00,7038.839809999997,6800.126649999999,,,,,
2023-11-04 14:30:00,6979.605989999996,6766.120189999996,,,,,
2023-11-04 15:00:00,6957.840439999998,6746.032439999996,,,,,
2023-11-04 15:30:00,6949.4331299999985,6738.3037799999975,,,,,
2023-11-04 16:00:00,6878.4916699999985,6666.151399999999,,,,,
2023-11-04 16:30:00,6848.485779999996,6664.080399999999,,,,,
2023-11-04 17:00:00,6758.629609999998,6572.0692,,,,,
2023-11-04 17:30:00,6744.261829999998,6557.59184,,,,,
2023-11-04 18:00:00,6765.492800000001,6579.269429999999,,,,,
2023-11-04 18:30:00,7009.493689999998,6965.108789999998,,,,,
2023-11-04 19:00:00,7043.333129999998,6996.08888,,,,,
2023-11-04 19:30:00,7031.505999999998,6982.384299999997,,,,,
2023-11-04 20:00:00,7033.2844099999975,6974.544429999996,,,,,
2023-11-04 20:30:00,6982.8218599999955,6924.952659999995,,,,,
2023-11-04 21:00:00,6998.9392,6942.7492699999975,6787.76095,,,,
2023-11-04 21:30:00,6992.534049999998,6935.242159999998,6896.25312,,,,
2023-11-04 22:00:00,6928.210359999997,6870.437639999997,6829.22719,,,,
2023-11-04 22:30:00,6861.097889999996,6803.575389999996,6761.17284,,,,
2023-11-04 23:00:00,6714.514769999997,6658.759069999996,6614.50227,,,,
2023-11-04 23:30:00,6557.12311,6441.13236,6397.49195,,,,
2023-11-05 00:00:00,6433.686449999999,6321.76768,6277.1347,,,,
2023-11-05 00:30:00,6364.65569,,,,,,
2023-11-05 01:00:00,6250.48202,,,,,,
2023-11-05 01:30:00,6154.60489,,,,,,
2023-11-05 02:00:00,6055.86769,,,,,,
2023-11-05 02:30:00,6003.27024,,,,,,
2023-11-05 03:00:00,5976.08618,,,,,,
2023-11-05 03:30:00,5946.32243,,,,,,
2023-11-05 04:00:00,5929.04032,,,,,,
2023-11-05 04:30:00,5919.4467,,,,,,
2023-11-05 05:00:00,5918.72638,,,,,,
2023-11-05 05:30:00,5923.52544,,,,,,
2023-11-05 06:00:00,5741.52116,,,,,,
2023-11-05 06:30:00,5694.27974,,,,,,
2023-11-05 07:00:00,5672.25779,5597.14001,,,,,
2023-11-05 07:30:00,5807.65113,5727.11877,,,,,
2023-11-05 08:00:00,5851.28901,5809.32235,,,,,
2023-11-05 08:30:00,5974.4782,5936.08739,,,,,
2023-11-05 09:00:00,6088.41331,6050.71113,,,,,
2023-11-05 09:30:00,6178.37817,6139.70689,,,,,
2023-11-05 10:00:00,6276.02346,6237.32457,,,,,
2023-11-05 10:30:00,6339.87365,6300.08851,,,,,
2023-11-05 11:00:00,6394.39354,6358.69593,,,,,
2023-11-05 11:30:00,6441.62674,6407.29264,,,,,
2023-11-05 12:00:00,6461.71036,6425.53761,,,,,
2023-11-05 12:30:00,6454.9273,6438.54045,6442.00435,,,,
2023-11-05 13:00:00,6437.33108,6420.15407,6418.3702699999985,,,,
2023-11-05 13:30:00,6411.91646,6394.31776,6390.103499999999,,,,
2023-11-05 14:00:00,6410.89227,6392.91613,6389.317290000001,,,,
2023-11-05 14:30:00,6381.09003,6364.5065,6366.838999999999,,,,
2023-11-05 15:00:00,6364.89362,6346.50812,6343.110709999999,,,,
2023-11-05 15:30:00,6349.09056,6337.23117,6326.712049999999,,,,
2023-11-05 16:00:00,6334.29072,6322.27223,6310.272129999999,,,,
2023-11-05 16:30:00,6325.68585,6282.64177,6273.4653899999985,,,,
2023-11-05 17:00:00,6394.15452,6345.65223,6343.233389999999,,,,
2023-11-05 17:30:00,6353.45405,6353.64889,6348.57129,,,,
2023-11-05 18:00:00,6506.69106,6501.65171,6494.5940200000005,,,,
2023-11-05 18:30:00,6988.95617,6983.11517,6983.42492,,,,
2023-11-05 19:00:00,7092.46477,7085.44403,7089.127670000001,,,,
2023-11-05 19:30:00,7120.2329,7112.97887,7117.994270000001,,,,
2023-11-05 20:00:00,7120.55845,7113.64086,7118.308139999999,,,,
2023-11-05 20:30:00,7100.80903,7098.67424,7097.9289100000005,,,,
2023-11-05 21:00:00,7065.15585,7062.21807,7062.951480000001,,,,
2023-11-05 21:30:00,6970.36214,6965.58967,6966.867670000002,,,,
2023-11-05 22:00:00,6808.71331,6803.86268,6801.361570000002,,,,
2023-11-05 22:30:00,6642.07608,6636.34104,6631.774159999999,,,,
2023-11-05 23:00:00,6449.24544,6441.22349,6433.486039999999,,,,
2023-11-05 23:30:00,6359.94849,6350.5457,6342.738789999999,,,,
2023-11-06 00:00:00,6228.33948,6217.87423,6212.15294,,,,
2023-11-06 00:30:00,6058.18393,,,,,,
2023-11-06 01:00:00,5966.63993,,,,,,
2023-11-06 01:30:00,5901.62468,,,,,,
2023-11-06 02:00:00,5821.07686,5821.080959999998,,,,,
2023-11-06 02:30:00,5782.02918,5781.541449999995,,,,,
2023-11-06 03:00:00,5752.63237,5752.539859999997,,,,,
2023-11-06 03:30:00,5731.75856,5731.605039999998,,,,,
2023-11-06 04:00:00,5755.91975,5755.979529999998,,,,,
2023-11-06 04:30:00,5801.14109,5800.775959999997,,,,,
2023-11-06 05:00:00,5822.58626,5821.993749999997,,,,,
2023-11-06 05:30:00,5929.3801,5929.455620000001,,,,,
2023-11-06 06:00:00,5978.06759,5978.964039999999,,,,,
2023-11-06 06:30:00,6185.15543,6189.902409999999,,,,,
2023-11-06 07:00:00,6282.79508,6288.61826,,,,,
2023-11-06 07:30:00,6363.95782,6364.644089999997,,,,,
2023-11-06 08:00:00,6466.48779,6467.684659999999,,,,,
2023-11-06 08:30:00,6678.80026,6681.830239999999,,,,,
2023-11-06 09:00:00,6833.22414,6840.103960000001,,,,,
2023-11-06 09:30:00,6946.21726,6956.74864,,,,,
2023-11-06 10:00:00,7059.00799,7069.504889999998,,,,,
2023-11-06 10:30:00,7161.06588,7157.7348600000005,,,,,
2023-11-06 11:00:00,7226.42916,7224.251269999997,,,,,
2023-11-06 11:30:00,7295.8954,7300.27387,,,,,
2023-11-06 12:00:00,7277.99715,7283.576539999998,,,,,
2023-11-06 12:30:00,7225.18868,7229.097180000002,,,,,
2023-11-06 13:00:00,7163.83797,7167.026099999997,,,,,
2023-11-06 13:30:00,7143.71647,7151.133889999998,,,,,
2023-11-06 14:00:00,7184.39849,7186.788839999998,,,,,
2023-11-06 14:30:00,7262.4134,7266.387499999998,,,,,
2023-11-06 15:00:00,7297.33082,7303.532060000003,7302.52001,,,,
2023-11-06 15:30:00,7293.7591,7295.857789999998,7301.502989999997,,,,
2023-11-06 16:00:00,7259.29731,7263.527549999998,7264.238529999999,,,,
2023-11-06 16:30:00,7251.44885,7255.972049999999,7248.461229999999,,,,
2023-11-06 17:00:00,7177.76342,7181.185359999997,7181.608759999997,,,,
2023-11-06 17:30:00,7047.4947,7058.602559999999,7047.44158,,,,
2023-11-06 18:00:00,6988.28748,6994.07394,6987.89266,,,,
2023-11-06 18:30:00,7250.05694,7258.533949999996,7253.724619999999,,,,
2023-11-06 19:00:00,7227.7626,7234.00958,7224.48439,7134.586559999999,,,
2023-11-06 19:30:00,7209.10098,7216.326829999999,7208.835049999999,7122.331009999998,,,
2023-11-06 20:00:00,7198.10919,7203.542419999999,7197.39574,7110.653479999998,,,
2023-11-06 20:30:00,7172.84059,7179.419549999999,7172.287049999998,7074.874989999998,,,
2023-11-06 21:00:00,7134.91508,7137.773759999999,7136.26474,7034.5813,,,
2023-11-06 21:30:00,7121.56949,7121.871149999999,7119.609659999998,7015.549589999999,,,
2023-11-06 22:00:00,7126.60573,7131.642019999998,7128.719509999999,7022.896369999998,,,
2023-11-06 22:30:00,6981.76021,6984.144829999998,6979.475229999999,6879.784189999999,,,
2023-11-06 23:00:00,6781.01366,6780.745319999997,6779.191289999998,6681.473119999996,,,
2023-11-06 23:30:00,6594.81193,6598.242659999996,6596.496389999997,6495.220439999997,,,
2023-11-07 00:00:00,6428.53169,6420.77439,6418.618789999999,6322.097119999998,,,
2023-11-07 00:30:00,6151.944829999999,,,,,,
2023-11-07 01:00:00,6047.011769999996,,,,,,
2023-11-07 01:30:00,5978.65678,,,,,,
2023-11-07 02:00:00,5879.719869999996,,,,,,
2023-11-07 02:30:00,5848.440749999998,,,,,,
2023-11-07 03:00:00,5825.159319999998,,,,,,
2023-11-07 03:30:00,5801.336909999998,,,,,,
2023-11-07 04:00:00,5863.277209999999,,,,,,
2023-11-07 04:30:00,5921.037670000001,,,,,,
2023-11-07 05:00:00,5956.048659999999,,,,,,
2023-11-07 05:30:00,6046.590469999999,,,,,,
2023-11-07 06:00:00,6059.277079999999,,,,,,
2023-11-07 06:30:00,6205.4882599999955,,,,,,
2023-11-07 07:00:00,6308.001069999996,,,,,,
2023-11-07 07:30:00,6445.571289999999,6445.579089999998,,,,,
2023-11-07 08:00:00,6519.39737,6518.152749999999,,,,,
2023-11-07 08:30:00,6725.963220000001,6725.274409999996,,,,,
2023-11-07 09:00:00,6838.544900000001,6838.178929999997,,,,,
2023-11-07 09:30:00,6971.21941,6971.22856,,,,,
2023-11-07 10:00:00,7045.3902800000005,7045.257289999999,,,,,
2023-11-07 10:30:00,7129.180619999997,7129.087569999998,,,,,
2023-11-07 11:00:00,7249.661359999997,7249.589259999995,,,,,
2023-11-07 11:30:00,7305.7688100000005,7306.468710000001,,,,,
2023-11-07 12:00:00,7310.334660000003,7310.760779999999,,,,,
2023-11-07 12:30:00,7151.017360000001,7151.0825399999985,,,,,
2023-11-07 13:00:00,7084.105279999999,7083.304509999997,,,,,
2023-11-07 13:30:00,7041.168929999998,7039.271889999997,,,,,
2023-11-07 14:00:00,7059.2469900000015,7056.991069999996,,,,,
2023-11-07 14:30:00,7167.526160000002,7162.40008,7139.5984899999985,,,,
2023-11-07 15:00:00,7229.428939999996,7231.97677,7189.54427,,,,
2023-11-07 15:30:00,7164.45431,7163.51633,7127.699869999999,,,,
2023-11-07 16:00:00,7134.68078,7134.061870000002,7098.1271400000005,,,,
2023-11-07 16:30:00,7108.150419999999,7106.2794699999995,7071.374239999998,,,,
2023-11-07 17:00:00,7020.112819999999,7014.9494099999965,6979.029490000002,,,,
2023-11-07 17:30:00,6957.867149999999,6948.955309999997,6922.183379999999,,,,
2023-11-07 18:00:00,6832.09806,6819.769019999998,6794.801860000001,,,,
2023-11-07 18:30:00,7111.64801,7099.598479999999,7069.83355,,,,
2023-11-07 19:00:00,7107.234780000002,7094.191670000001,7065.5019600000005,,,,
2023-11-07 19:30:00,7092.15147,7080.754759999999,7051.77382,,,,
2023-11-07 20:00:00,7089.7579700000015,7077.469509999999,7047.429750000002,,,,
2023-11-07 20:30:00,7020.147350000001,7008.720089999998,6987.888150000001,7131.018449999999,,,
2023-11-07 21:00:00,6957.247629999999,6945.654419999996,6925.95507,7078.072470000001,,,
2023-11-07 21:30:00,6915.42975,6904.721469999999,6875.5613,7038.237970000002,,,
2023-11-07 22:00:00,6884.045140000001,6875.312709999997,6844.9554800000005,7005.482080000003,,,
2023-11-07 22:30:00,6835.434109999998,6828.4464899999975,6797.462259999997,6899.498440000002,,,
2023-11-07 23:00:00,6694.34685,6683.221399999999,6657.051220000001,6755.02461,,,
2023-11-07 23:30:00,6500.629859999998,6484.063449999997,6490.648099999999,6590.457699999999,,,
2023-11-08 00:00:00,6333.21447,6316.965879999998,6319.95808,6424.7041500000005,,,
2023-11-08 00:30:00,6238.948559999999,,,,,,
2023-11-08 01:00:00,6117.086729999997,,,,,,
2023-11-08 01:30:00,6061.650639999999,,,,,,
2023-11-08 02:00:00,5963.823439999996,,,,,,
2023-11-08 02:30:00,5931.648179999997,,,,,,
2023-11-08 03:00:00,5910.200109999998,,,,,,
2023-11-08 03:30:00,5885.332209999998,,,,,,
2023-11-08 04:00:00,5899.621289999996,,,,,,
2023-11-08 04:30:00,5962.764419999999,,,,,,
2023-11-08 05:00:00,6008.061399999994,,,,,,
2023-11-08 05:30:00,6092.443369999997,,,,,,
2023-11-08 06:00:00,6103.905789999998,,,,,,
2023-11-08 06:30:00,6328.611249999996,,,,,,
2023-11-08 07:00:00,6444.891129999996,,,,,,
2023-11-08 07:30:00,6538.791399999999,6493.9283,,,,,
2023-11-08 08:00:00,6624.326589999998,6572.677329999998,,,,,
2023-11-08 08:30:00,6894.973159999998,6854.057659999999,,,,,
2023-11-08 09:00:00,7063.365659999997,6927.395129999996,,,,,
2023-11-08 09:30:00,7160.892429999997,7019.835449999996,,,,,
2023-11-08 10:00:00,7235.519009999998,7091.91464,,,,,
2023-11-08 10:30:00,7276.415809999998,7118.108969999997,,,,,
2023-11-08 11:00:00,7327.628779999997,7163.053359999997,,,,,
2023-11-08 11:30:00,7376.479319999996,7206.102499999998,,,,,
2023-11-08 12:00:00,7367.353499999998,7194.518999999998,,,,,
2023-11-08 12:30:00,7293.701459999998,7118.9319099999975,,,,,
2023-11-08 13:00:00,7182.1466299999975,7009.2417099999975,,,,,
2023-11-08 13:30:00,7129.351429999998,6959.711629999998,,,,,
2023-11-08 14:00:00,7201.72287,7029.772969999999,,,,,
2023-11-08 14:30:00,7277.006469999996,7103.074219999996,,,,,
2023-11-08 15:00:00,7273.747389999999,7098.156439999998,,,,,
2023-11-08 15:30:00,7274.004239999997,7100.201159999996,,,,,
2023-11-08 16:00:00,7244.976089999999,7075.746099999997,,,,,
2023-11-08 16:30:00,7215.280649999997,7048.788819999995,,,,,
2023-11-08 17:00:00,7157.586059999997,6975.003709999995,,,,,
2023-11-08 17:30:00,7090.588119999995,6913.632539999994,,,,,
2023-11-08 18:00:00,7019.381549999998,6845.438579999997,,,,,
2023-11-08 18:30:00,7223.726819999999,7050.932729999998,,,,,
2023-11-08 19:00:00,7233.720649999997,7064.454249999995,,,,,
2023-11-08 19:30:00,7237.465979999998,7073.266039999998,,,,,
2023-11-08 20:00:00,7235.078489999997,7075.6670099999965,,,,,
2023-11-08 20:30:00,7232.23756,7072.125539999997,,,,,
2023-11-08 21:00:00,7210.615179999998,7052.838409999996,7275.606469999999,,,,
2023-11-08 21:30:00,7177.299629999999,7018.977719999997,7242.168689999999,,,,
2023-11-08 22:00:00,7098.712609999999,6949.842699999997,7163.321109999997,,,,
2023-11-08 22:30:00,7025.70899,6878.188119999997,7090.46656,,,,
2023-11-08 23:00:00,6845.096489999999,6702.352219999998,6911.950039999997,,,,
2023-11-08 23:30:00,6675.0605099999975,6535.519629999997,6700.879579999999,,,,
2023-11-09 00:00:00,6522.47336,6385.497749999998,6550.4302499999985,,,,
2023-11-09 00:30:00,6402.330049999998,6402.33004,,,,,
2023-11-09 01:00:00,6286.805779999999,6286.80576,,,,,
2023-11-09 01:30:00,6188.537069999998,6188.53705,,,,,
2023-11-09 02:00:00,6111.856169999996,6111.85615,,,,,
2023-11-09 02:30:00,6069.3794,6069.37939,,,,,
2023-11-09 03:00:00,6045.993999999999,6045.99397,,,,,
2023-11-09 03:30:00,6040.652579999999,6040.65254,,,,,
2023-11-09 04:00:00,6046.66497,6046.66497,,,,,
2023-11-09 04:30:00,6094.437319999999,6094.43732,,,,,
2023-11-09 05:00:00,6134.717669999996,6134.71767,,,,,
2023-11-09 05:30:00,6227.342980000001,6227.34294,,,,,
2023-11-09 06:00:00,6227.339899999999,6227.33989,,,,,
2023-11-09 06:30:00,6406.297729999998,6436.07881,,,,,
2023-11-09 07:00:00,6492.990419999998,6507.67115,,,,,
2023-11-09 07:30:00,6644.880289999999,6645.99168,,,,,
2023-11-09 08:00:00,6734.978409999999,6722.91004,,,,,
2023-11-09 08:30:00,6943.130879999999,6924.53718,,,,,
2023-11-09 09:00:00,7071.247679999999,7051.70758,,,,,
2023-11-09 09:30:00,7150.595910000001,7133.42256,,,,,
2023-11-09 10:00:00,7198.74144,7184.47476,,,,,
2023-11-09 10:30:00,7266.357369999999,7255.42657,,,,,
2023-11-09 11:00:00,7352.186809999998,7344.45701,7348.3858999999975,,,,
2023-11-09 11:30:00,7416.79375,7408.62324,7411.918669999998,,,,
2023-11-09 12:00:00,7415.407169999996,7407.47323,7409.658899999996,,,,
2023-11-09 12:30:00,7361.461649999999,7350.71893,7355.511469999998,,,,
2023-11-09 13:00:00,7257.817379999997,7243.9031,7255.045219999997,,,,
2023-11-09 13:30:00,7212.790899999998,7198.21424,7205.354209999997,,,,
2023-11-09 14:00:00,7294.946289999997,7284.38217,7287.845619999997,,,,
2023-11-09 14:30:00,7378.20987,7370.61978,7367.4607399999995,,,,
2023-11-09 15:00:00,7389.06315,7377.87669,7377.562429999999,,,,
2023-11-09 15:30:00,7369.457459999997,7353.60544,7354.071879999998,,,,
2023-11-09 16:00:00,7342.930919999998,7327.82975,7325.233179999999,,,,
2023-11-09 16:30:00,7304.823239999998,7287.03212,7290.034679999997,,,,
2023-11-09 17:00:00,7218.272769999997,7202.73524,7200.048799999999,,,,
2023-11-09 17:30:00,7201.343339999999,7175.24766,7184.198979999998,,,,
2023-11-09 18:00:00,7011.620419999997,6977.53761,6989.914819999997,6944.708599999999,,,
2023-11-09 18:30:00,7282.338679999997,7256.08338,7269.040799999998,7221.263359999997,,,
2023-11-09 19:00:00,7307.842939999996,7285.3766,7300.041999999998,7266.689679999999,,,
2023-11-09 19:30:00,7281.340619999998,7257.82002,7271.602469999996,7239.753469999997,,,
2023-11-09 20:00:00,7279.445039999997,7255.63731,7270.842179999997,7236.402479999997,,,
2023-11-09 20:30:00,7262.425119999996,7241.42621,7260.065709999996,7221.858479999997,,,
2023-11-09 21:00:00,7285.247219999997,7262.84849,7279.6586199999965,7241.9672299999975,,,
2023-11-09 21:30:00,7219.61118,7217.66394,7207.80232,7174.306860000002,,,
2023-11-09 22:00:00,7153.348299999998,7147.26594,7140.13991,7103.414039999999,,,
2023-11-09 22:30:00,7122.006669999997,7091.90629,7087.251619999996,7049.876609999998,,,
2023-11-09 23:00:00,6925.6098299999985,6914.32027,6915.156949999998,6872.830809999999,,,
2023-11-09 23:30:00,6751.6793199999975,6735.1651,6734.526259999998,6701.90691,,,
2023-11-10 00:00:00,6607.695489999998,6587.58183,6588.909979999999,6555.1169599999985,,,
2023-11-10 00:30:00,6414.193159999998,,,,,,
2023-11-10 01:00:00,6328.284829999997,,,,,,
2023-11-10 01:30:00,6266.309169999998,,,,,,
2023-11-10 02:00:00,6175.896359999995,,,,,,
2023-11-10 02:30:00,6133.456309999998,,,,,,
2023-11-10 03:00:00,6120.690379999996,,,,,,
2023-11-10 03:30:00,6101.295229999999,,,,,,
2023-11-10 04:00:00,6123.3293399999975,,,,,,
2023-11-10 04:30:00,6149.043829999996,,,,,,
2023-11-10 05:00:00,6197.084469999996,,,,,,
2023-11-10 05:30:00,6284.111809999998,,,,,,
2023-11-10 06:00:00,6331.719689999998,,,,,,
2023-11-10 06:30:00,6497.002809999995,,,,,,
2023-11-10 07:00:00,6591.205519999999,6593.527119999999,,,,,
2023-11-10 07:30:00,6729.689409999998,6739.279969999999,,,,,
2023-11-10 08:00:00,6767.9738199999965,6777.920779999998,,,,,
2023-11-10 08:30:00,7000.3749899999975,6998.916619999996,,,,,
2023-11-10 09:00:00,7119.977819999996,7120.811789999995,,,,,
2023-11-10 09:30:00,7212.115499999996,7211.983039999995,,,,,
2023-11-10 10:00:00,7291.013379999998,7294.194189999997,,,,,
2023-11-10 10:30:00,7380.168399999998,7380.938869999998,,,,,
2023-11-10 11:00:00,7429.946559999995,7433.8494999999975,,,,,
2023-11-10 11:30:00,7471.232879999998,7473.903009999995,,,,,
2023-11-10 12:00:00,7455.852989999998,7452.587279999996,,,,,
2023-11-10 12:30:00,7367.178639999996,7369.3686199999975,,,,,
2023-11-10 13:00:00,7271.085789999997,7274.328179999994,,,,,
2023-11-10 13:30:00,7198.840249999997,7197.934049999996,,,,,
2023-11-10 14:00:00,7262.800229999995,7263.098379999996,,,,,
2023-11-10 14:30:00,7341.290639999996,7340.459199999997,,,,,
2023-11-10 15:00:00,7399.918889999999,7399.816389999998,7405.1586499999985,,,,
2023-11-10 15:30:00,7416.870099999999,7420.277279999996,7421.914229999996,,,,
2023-11-10 16:00:00,7343.883149999999,7343.7898700000005,7349.682879999999,,,,
2023-11-10 16:30:00,7302.841149999999,7300.914399999998,7306.837259999999,,,,
2023-11-10 17:00:00,7196.988989999997,7196.869309999999,7200.725779999997,,,,
2023-11-10 17:30:00,7124.8064799999975,7124.1597699999975,7127.165969999997,,,,
2023-11-10 18:00:00,7040.572729999999,7040.593049999999,7044.180259999997,,,,
